fpr,tpr
0.0001265022137887413,0.9061173140430885
0.00013704406493780308,0.9061173140430885
0.00013704406493780308,0.9086858520731771
0.00014758591608686486,0.9086858520731771
0.00014758591608686486,0.9110971326728521
0.00015812776723592663,0.9110971326728521
0.00015812776723592663,0.9114116475336793
0.0001686696183849884,0.9114116475336793
0.0001686696183849884,0.9130366409812863
0.00017921146953405018,0.9130366409812863
0.00017921146953405018,0.9152906641505478
0.00018975332068311195,0.9152906641505478
0.00018975332068311195,0.9161293704460869
0.00020029517183217373,0.9161293704460869
0.00020029517183217373,0.9166011427373276
0.0002108370229812355,0.9166011427373276
0.0002108370229812355,0.9181212978979924
0.00022137887413029727,0.9181212978979924
0.00022137887413029727,0.9208470933584946
0.00024246257642842082,0.9208470933584946
0.00024246257642842082,0.9211616082193217
0.0002530044275774826,0.9211616082193217
0.0002530044275774826,0.9239398228232951
0.00026354627872654437,0.9239398228232951
0.00026354627872654437,0.9240970802537086
0.00027408812987560617,0.9240970802537086
0.00027408812987560617,0.9246212716884206
0.0002846299810246679,0.9246212716884206
0.0002846299810246679,0.9253027205535461
0.0002951718321737297,0.9253027205535461
0.0002951718321737297,0.9256172354143734
0.00030571368332279146,0.9256172354143734
0.00030571368332279146,0.9261414268490853
0.00031625553447185326,0.9261414268490853
0.00031625553447185326,0.926613199140326
0.000326797385620915,0.926613199140326
0.000326797385620915,0.9278188394401635
0.0003373392367699768,0.9278188394401635
0.0003373392367699768,0.928185773444462
0.00034788108791903856,0.928185773444462
0.00034788108791903856,0.929024479740001
0.00035842293906810036,0.929024479740001
0.00035842293906810036,0.929548671174713
0.00036896479021716216,0.929548671174713
0.00036896479021716216,0.9301252817528961
0.0003795066413662239,0.9301252817528961
0.0003795066413662239,0.9305446349006657
0.0003900484925152857,0.9305446349006657
0.0003900484925152857,0.9308067306180217
0.00041113219481340925,0.9308067306180217
0.00041113219481340925,0.9318026943439744
0.000421674045962471,0.9318026943439744
0.000421674045962471,0.9318551134874457
0.0004322158971115328,0.9318551134874457
0.0004322158971115328,0.9321172092048016
0.00044275774826059455,0.9321172092048016
0.00044275774826059455,0.9327462389264559
0.00045329959940965635,0.9327462389264559
0.00045329959940965635,0.9345284898044766
0.0004638414505587181,0.9345284898044766
0.0004638414505587181,0.9346857472348902
0.00048492515285684164,0.9346857472348902
0.00048492515285684164,0.934895423808775
0.0004954670040059034,0.934895423808775
0.0004954670040059034,0.9351575195261309
0.0005060088551549652,0.9351575195261309
0.0005060088551549652,0.9358913875347277
0.0005165507063040269,0.9358913875347277
0.0005165507063040269,0.9359962258216701
0.0005270925574530887,0.9359962258216701
0.0005270925574530887,0.9366252555433244
0.0005376344086021505,0.9366252555433244
0.0005376344086021505,0.9368873512606803
0.0005587181109002741,0.9368873512606803
0.0005587181109002741,0.9369921895476228
0.0005692599620493358,0.9369921895476228
0.0005692599620493358,0.9375163809823347
0.0005903436643474594,0.9375163809823347
0.0005903436643474594,0.9377260575562195
0.0006008855154965212,0.9377260575562195
0.0006008855154965212,0.938145410703989
0.0006114273666455829,0.938145410703989
0.0006114273666455829,0.9383550872778739
0.0006219692177946447,0.9383550872778739
0.0006219692177946447,0.9385647638517587
0.0006325110689437065,0.9385647638517587
0.0006325110689437065,0.9386171829952299
0.0006852203246890154,0.9386171829952299
0.0006852203246890154,0.9395607275777114
0.0006957621758380771,0.9395607275777114
0.0006957621758380771,0.9401373381558945
0.0007063040269871389,0.9401373381558945
0.0007063040269871389,0.9401897572993657
0.0007168458781362007,0.9401897572993657
0.0007168458781362007,0.940504272160193
0.0007273877292852625,0.940504272160193
0.0007273877292852625,0.9407663678775489
0.0007379295804343243,0.9407663678775489
0.0007379295804343243,0.9410808827383761
0.0007695551338815096,0.9410808827383761
0.0007695551338815096,0.9412905593122608
0.0007800969850305714,0.9412905593122608
0.0007800969850305714,0.9415002358861456
0.0007906388361796331,0.9415002358861456
0.0007906388361796331,0.9428631336163967
0.0008011806873286949,0.9428631336163967
0.0008011806873286949,0.9430203910468103
0.0008117225384777567,0.9430203910468103
0.0008117225384777567,0.9447502227813598
0.0008222643896268185,0.9447502227813598
0.0008222643896268185,0.9451695759291293
0.0008328062407758802,0.9451695759291293
0.0008328062407758802,0.9452744142160717
0.0008538899430740038,0.9452744142160717
0.0008538899430740038,0.9453268333595429
0.0008644317942230656,0.9453268333595429
0.0008644317942230656,0.9454840907899565
0.0008855154965211891,0.9454840907899565
0.0008855154965211891,0.9457461865073125
0.0008960573476702509,0.9457461865073125
0.0008960573476702509,0.9459034439377261
0.0009065991988193127,0.9459034439377261
0.0009065991988193127,0.9470042459506212
0.0009171410499683745,0.9470042459506212
0.0009171410499683745,0.9470566650940924
0.0009276829011174362,0.9470566650940924
0.0009276829011174362,0.9476856948157467
0.0009487666034155598,0.9476856948157467
0.0009487666034155598,0.9478953713896315
0.0009698503057136833,0.9478953713896315
0.0009698503057136833,0.948052628820045
0.000980392156862745,0.948052628820045
0.000980392156862745,0.9484719819678147
0.0009909340080118069,0.9484719819678147
0.0009909340080118069,0.9485768202547571
0.0010014758591608687,0.9485768202547571
0.0010014758591608687,0.948838915972113
0.0010331014126080539,0.948838915972113
0.0010331014126080539,0.9488913351155842
0.0010541851149061775,0.9488913351155842
0.0010541851149061775,0.9493106882633537
0.0010647269660552393,0.9493106882633537
0.0010647269660552393,0.9495727839807098
0.001075268817204301,0.9495727839807098
0.001075268817204301,0.949625203124181
0.0011068943706514865,0.949625203124181
0.0011068943706514865,0.9497300414111234
0.0011174362218005483,0.9497300414111234
0.0011174362218005483,0.9497824605545946
0.0011279780729496099,0.9497824605545946
0.0011279780729496099,0.9505163285631912
0.0011490617752477335,0.9505163285631912
0.0011490617752477335,0.9505687477066624
0.001170145477545857,0.9505687477066624
0.001170145477545857,0.9508308434240185
0.0011806873286949189,0.9508308434240185
0.0011806873286949189,0.9510405199979033
0.0011912291798439807,0.9510405199979033
0.0011912291798439807,0.9511977774283168
0.001212312882142104,0.9511977774283168
0.001212312882142104,0.951250196571788
0.0012228547332911659,0.951250196571788
0.0012228547332911659,0.952036483723856
0.0012333965844402277,0.952036483723856
0.0012333965844402277,0.9522985794412119
0.0012544802867383513,0.9522985794412119
0.0012544802867383513,0.9526130943020391
0.001265022137887413,0.9526130943020391
0.001265022137887413,0.9527179325889815
0.0012755639890364749,0.9527179325889815
0.0012755639890364749,0.953137285736751
0.0012861058401855367,0.953137285736751
0.0012861058401855367,0.9533469623106359
0.0012966476913345985,0.9533469623106359
0.0012966476913345985,0.9533993814541071
0.00130718954248366,0.9533993814541071
0.00130718954248366,0.9535042197410495
0.0013177313936327218,0.9535042197410495
0.0013177313936327218,0.9535566388845206
0.0013282732447817836,0.9535566388845206
0.0013282732447817836,0.9536090580279918
0.0013388150959308454,0.9536090580279918
0.0013388150959308454,0.9537138963149342
0.0013493569470799072,0.9537138963149342
0.0013493569470799072,0.9538187346018766
0.001359898798228969,0.9538187346018766
0.001359898798228969,0.953923572888819
0.0013704406493780308,0.953923572888819
0.0013704406493780308,0.9540808303192326
0.0013809825005270926,0.9540808303192326
0.0013809825005270926,0.9541332494627037
0.0013915243516761542,0.9541332494627037
0.0013915243516761542,0.9541856686061749
0.0014231499051233396,0.9541856686061749
0.0014231499051233396,0.9542380877496461
0.0014336917562724014,0.9542380877496461
0.0014336917562724014,0.9543429260365885
0.0014442336074214632,0.9543429260365885
0.0014442336074214632,0.9543953451800598
0.001454775458570525,0.9543953451800598
0.001454775458570525,0.9546574408974158
0.0014653173097195868,0.9546574408974158
0.0014653173097195868,0.9547622791843581
0.0014758591608686486,0.9547622791843581
0.0014758591608686486,0.9549195366147717
0.0014864010120177102,0.9549195366147717
0.0014864010120177102,0.9550767940451853
0.001496942863166772,0.9550767940451853
0.001496942863166772,0.9551292131886565
0.0015180265654648956,0.9551292131886565
0.0015180265654648956,0.9554437280494836
0.0015391102677630192,0.9554437280494836
0.0015391102677630192,0.9556009854798972
0.001549652118912081,0.9556009854798972
0.001549652118912081,0.9557058237668397
0.0015601939700611428,0.9557058237668397
0.0015601939700611428,0.9559679194841957
0.0015707358212102044,0.9559679194841957
0.0015707358212102044,0.9563872726319652
0.0015812776723592662,0.9563872726319652
0.0015812776723592662,0.9565445300623788
0.0016023613746573898,0.9565445300623788
0.0016023613746573898,0.9565969492058499
0.0016129032258064516,0.9565969492058499
0.0016129032258064516,0.9566493683493211
0.0016234450769555134,0.9566493683493211
0.0016234450769555134,0.9567542066362635
0.0016656124815517604,0.9567542066362635
0.0016656124815517604,0.956859044923206
0.001686696183849884,0.956859044923206
0.001686696183849884,0.9569638832101484
0.0016972380349989458,0.9569638832101484
0.0016972380349989458,0.9572259789275043
0.0017183217372970694,0.9572259789275043
0.0017183217372970694,0.9572783980709755
0.0017288635884461312,0.9572783980709755
0.0017288635884461312,0.9574356555013891
0.0017499472907442546,0.9574356555013891
0.0017499472907442546,0.9574880746448603
0.0017604891418933164,0.9574880746448603
0.0017604891418933164,0.9576453320752739
0.0017710309930423782,0.9576453320752739
0.0017710309930423782,0.9576977512187451
0.0018026565464895636,0.9576977512187451
0.0018026565464895636,0.9577501703622163
0.0018237402487876872,0.9577501703622163
0.0018237402487876872,0.9581171043665146
0.001834282099936749,0.9581171043665146
0.001834282099936749,0.9583792000838707
0.0018448239510858106,0.9583792000838707
0.0018448239510858106,0.9584316192273419
0.0018553658022348724,0.9584316192273419
0.0018553658022348724,0.9585364575142842
0.0018975332068311196,0.9585364575142842
0.0018975332068311196,0.9586412958012266
0.0019080750579801814,0.9586412958012266
0.0019080750579801814,0.958746134088169
0.0019291587602783048,0.958746134088169
0.0019291587602783048,0.9587985532316402
0.0019397006114273666,0.9587985532316402
0.0019397006114273666,0.9588509723751114
0.0019502424625764284,0.9588509723751114
0.0019502424625764284,0.9589033915185826
0.001971326164874552,0.9589033915185826
0.001971326164874552,0.9591130680924673
0.0019924098671726754,0.9591130680924673
0.0019924098671726754,0.9592703255228809
0.0020029517183217374,0.9592703255228809
0.0020029517183217374,0.9593227446663521
0.002013493569470799,0.9593227446663521
0.002013493569470799,0.9593751638098234
0.002024035420619861,0.9593751638098234
0.002024035420619861,0.959532421240237
0.0020451191229179846,0.959532421240237
0.0020451191229179846,0.9595848403837082
0.002055660974067046,0.9595848403837082
0.002055660974067046,0.9596372595271794
0.0020662028252161077,0.9596372595271794
0.0020662028252161077,0.9597945169575929
0.0020767446763651698,0.9597945169575929
0.0020767446763651698,0.9598469361010641
0.0020872865275142313,0.9598469361010641
0.0020872865275142313,0.9598993552445353
0.002118912080961417,0.9598993552445353
0.002118912080961417,0.9600566126749489
0.0021294539321104785,0.9600566126749489
0.0021294539321104785,0.960371127535776
0.0021399957832595406,0.960371127535776
0.0021399957832595406,0.9604235466792472
0.002150537634408602,0.9604235466792472
0.002150537634408602,0.9605283849661896
0.0021610794855576637,0.9605283849661896
0.0021610794855576637,0.9605808041096608
0.0021716213367067258,0.9605808041096608
0.0021716213367067258,0.9606856423966033
0.0021927050390048494,0.9606856423966033
0.0021927050390048494,0.9607380615400745
0.002203246890153911,0.9607380615400745
0.002203246890153911,0.9608428998270169
0.0022243305924520345,0.9608428998270169
0.0022243305924520345,0.9609477381139592
0.0022664979970482817,0.9609477381139592
0.0022664979970482817,0.961157414687844
0.0022770398481973433,0.961157414687844
0.0022770398481973433,0.9612098338313152
0.002308665401644529,0.9612098338313152
0.002308665401644529,0.9614195104052
0.0023192072527935905,0.9614195104052
0.0023192072527935905,0.9615243486921423
0.0023613746573898377,0.9615243486921423
0.0023613746573898377,0.9615767678356135
0.0023719165085388993,0.9615767678356135
0.0023719165085388993,0.9616291869790847
0.002393000210837023,0.9616291869790847
0.002393000210837023,0.961943701839912
0.0024140839131351465,0.961943701839912
0.0024140839131351465,0.9622057975572679
0.002424625764284208,0.9622057975572679
0.002424625764284208,0.9622582167007391
0.00243516761543327,0.9622582167007391
0.00243516761543327,0.9623630549876815
0.0024457094665823317,0.9623630549876815
0.0024457094665823317,0.9624154741311527
0.002498418722327641,0.9624154741311527
0.002498418722327641,0.9624678932746239
0.0025089605734767025,0.9624678932746239
0.0025089605734767025,0.9625203124180951
0.002582753531520135,0.9625203124180951
0.002582753531520135,0.9625727315615663
0.00261437908496732,0.9625727315615663
0.00261437908496732,0.9626251507050375
0.002624920936116382,0.9626251507050375
0.002624920936116382,0.9628872464223934
0.0026670883407126293,0.9628872464223934
0.0026670883407126293,0.9629920847093358
0.002677630191861691,0.9629920847093358
0.002677630191861691,0.9632541804266919
0.002688172043010753,0.9632541804266919
0.002688172043010753,0.9633065995701631
0.0026987138941598145,0.9633065995701631
0.0026987138941598145,0.9634114378571054
0.002709255745308876,0.9634114378571054
0.002709255745308876,0.9634638570005766
0.0027303394476069997,0.9634638570005766
0.0027303394476069997,0.9637259527179326
0.0027408812987560617,0.9637259527179326
0.0027408812987560617,0.9638832101483462
0.0027514231499051233,0.9638832101483462
0.0027514231499051233,0.9640404675787597
0.0027619650010541853,0.9640404675787597
0.0027619650010541853,0.9640928867222309
0.0027830487033523085,0.9640928867222309
0.0027830487033523085,0.9641453058657021
0.0027935905545013705,0.9641453058657021
0.0027935905545013705,0.9642501441526445
0.002804132405650432,0.9642501441526445
0.002804132405650432,0.9643025632961157
0.0028779253636938644,0.9643025632961157
0.0028779253636938644,0.964354982439587
0.0028884672148429265,0.964354982439587
0.0028884672148429265,0.9644074015830582
0.00290955091714105,0.9644074015830582
0.00290955091714105,0.9644598207265294
0.0029200927682901117,0.9644598207265294
0.0029200927682901117,0.9645122398700006
0.0029306346194391737,0.9645122398700006
0.0029306346194391737,0.9646170781569429
0.0029411764705882353,0.9646170781569429
0.0029411764705882353,0.9646694973004141
0.0029517183217372973,0.9646694973004141
0.0029517183217372973,0.9647219164438853
0.002962260172886359,0.9647219164438853
0.002962260172886359,0.9647743355873565
0.002993885726333544,0.9647743355873565
0.002993885726333544,0.9648267547308277
0.003004427577482606,0.9648267547308277
0.003004427577482606,0.9650364313047125
0.0030149694286316676,0.9650364313047125
0.0030149694286316676,0.9650888504481837
0.0030255112797807297,0.9650888504481837
0.0030255112797807297,0.9652461078785972
0.0030360531309297912,0.9652461078785972
0.0030360531309297912,0.9652985270220684
0.0030465949820788533,0.9652985270220684
0.0030465949820788533,0.9655606227394244
0.0030676786843769764,0.9655606227394244
0.0030676786843769764,0.9656654610263669
0.0030887623866751,0.9656654610263669
0.0030887623866751,0.9657178801698381
0.0031098460889732236,0.9657178801698381
0.0031098460889732236,0.9658227184567805
0.003141471642420409,0.9658227184567805
0.003141471642420409,0.9658751376002516
0.0031730971958675944,0.9658751376002516
0.0031730971958675944,0.9659275567437228
0.003183639047016656,0.9659275567437228
0.003183639047016656,0.9660323950306652
0.0032152646004638416,0.9660323950306652
0.0032152646004638416,0.9660848141741364
0.0032258064516129032,0.9660848141741364
0.0032258064516129032,0.9661372333176076
0.003246890153911027,0.9661372333176076
0.003246890153911027,0.96624207160455
0.0032679738562091504,0.96624207160455
0.0032679738562091504,0.9662944907480212
0.003289057558507274,0.9662944907480212
0.003289057558507274,0.9663469098914924
0.0033101412608053976,0.9663469098914924
0.0033101412608053976,0.9663993290349636
0.003331224963103521,0.9663993290349636
0.003331224963103521,0.9664517481784347
0.0033523086654016444,0.9664517481784347
0.0033523086654016444,0.9665041673219059
0.003373392367699768,0.9665041673219059
0.003373392367699768,0.9665565864653771
0.00338393421884883,0.9665565864653771
0.00338393421884883,0.9666090056088483
0.0034050179211469536,0.9666090056088483
0.0034050179211469536,0.9668186821827331
0.003415559772296015,0.9668186821827331
0.003415559772296015,0.9669759396131468
0.0034577271768922624,0.9669759396131468
0.0034577271768922624,0.9670807779000891
0.003499894581488509,0.9670807779000891
0.003499894581488509,0.9672380353305027
0.003510436432637571,0.9672380353305027
0.003510436432637571,0.9672904544739739
0.0035209782837866328,0.9672904544739739
0.0035209782837866328,0.9675001310478587
0.003531520134935695,0.9675001310478587
0.003531520134935695,0.9676049693348011
0.0035420619860847564,0.9676049693348011
0.0035420619860847564,0.9676573884782723
0.0035526038372338184,0.9676573884782723
0.0035526038372338184,0.9677622267652146
0.003605313092979127,0.9677622267652146
0.003605313092979127,0.9682339990564555
0.0036158549441281888,0.9682339990564555
0.0036158549441281888,0.9683388373433978
0.003626396795277251,0.9683388373433978
0.003626396795277251,0.9684436756303402
0.003658022348724436,0.9684436756303402
0.003658022348724436,0.9684960947738114
0.003668564199873498,0.9684960947738114
0.003668564199873498,0.9685485139172826
0.0036791060510225596,0.9685485139172826
0.0036791060510225596,0.9686009330607538
0.0037212734556188068,0.9686009330607538
0.0037212734556188068,0.968653352204225
0.0037423571579169304,0.968653352204225
0.0037423571579169304,0.9687057713476962
0.003763440860215054,0.9687057713476962
0.003763440860215054,0.9687581904911674
0.0038056082648113007,0.9687581904911674
0.0038056082648113007,0.9689154479215809
0.0038161501159603628,0.9689154479215809
0.0038161501159603628,0.9689678670650521
0.0038372338182584864,0.9689678670650521
0.0038372338182584864,0.9690727053519945
0.003847775669407548,0.9690727053519945
0.003847775669407548,0.9691775436389369
0.0038688593717056716,0.9691775436389369
0.0038688593717056716,0.9693872202128218
0.003911026776301918,0.9693872202128218
0.003911026776301918,0.969439639356293
0.003932110478600042,0.969439639356293
0.003932110478600042,0.9695968967867065
0.0039531941808981655,0.9695968967867065
0.0039531941808981655,0.9698065733605913
0.0039637360320472275,0.9698065733605913
0.0039637360320472275,0.9698589925040625
0.0039742778831962896,0.9698589925040625
0.0039742778831962896,0.9700162499344761
0.003995361585494413,0.9700162499344761
0.003995361585494413,0.9701210882214185
0.004005903436643475,0.9701210882214185
0.004005903436643475,0.9701735073648896
0.004016445287792537,0.9701735073648896
0.004016445287792537,0.9703307647953032
0.00403752899009066,0.9703307647953032
0.00403752899009066,0.9703831839387744
0.004058612692388783,0.9703831839387744
0.004058612692388783,0.9706452796561305
0.004069154543537845,0.9706452796561305
0.004069154543537845,0.9706976987996017
0.004079696394686907,0.9706976987996017
0.004079696394686907,0.970802537086544
0.004090238245835969,0.970802537086544
0.004090238245835969,0.9708549562300152
0.0041429475015812775,0.9708549562300152
0.0041429475015812775,0.9709073753734864
0.004195656757326587,0.9709073753734864
0.004195656757326587,0.9710122136604288
0.004206198608475649,0.9710122136604288
0.004206198608475649,0.9712218902343136
0.004248366013071895,0.9712218902343136
0.004248366013071895,0.9712743093777848
0.004301075268817204,0.9712743093777848
0.004301075268817204,0.971326728521256
0.004311617119966266,0.971326728521256
0.004311617119966266,0.9714839859516695
0.0043221589711153275,0.9714839859516695
0.0043221589711153275,0.9715364050951407
0.0043537845245625135,0.9715364050951407
0.0043537845245625135,0.9717985008124967
0.00439595192915876,0.9717985008124967
0.00439595192915876,0.971850919955968
0.004406493780307822,0.971850919955968
0.004406493780307822,0.9719033390994392
0.004427577482605946,0.9719033390994392
0.004427577482605946,0.9720081773863815
0.004438119333755007,0.9720081773863815
0.004438119333755007,0.9720605965298527
0.004459203036053131,0.9720605965298527
0.004459203036053131,0.9721130156733239
0.004469744887202193,0.9721130156733239
0.004469744887202193,0.9721654348167951
0.004480286738351254,0.9721654348167951
0.004480286738351254,0.9722178539602663
0.0045435378452456255,0.9722178539602663
0.0045435378452456255,0.9722702731037375
0.004575163398692811,0.9722702731037375
0.004575163398692811,0.9723226922472087
0.004585705249841872,0.9723226922472087
0.004585705249841872,0.9724799496776223
0.004596247100990934,0.9724799496776223
0.004596247100990934,0.9725323688210935
0.004638414505587181,0.9725323688210935
0.004638414505587181,0.9725847879645647
0.004659498207885305,0.9725847879645647
0.004659498207885305,0.9727944645384494
0.004743833017077799,0.9727944645384494
0.004743833017077799,0.9728468836819206
0.004754374868226861,0.9728468836819206
0.004754374868226861,0.9728993028253918
0.004764916719375923,0.9728993028253918
0.004764916719375923,0.972951721968863
0.004775458570524984,0.972951721968863
0.004775458570524984,0.9730041411123342
0.004786000421674046,0.9730041411123342
0.004786000421674046,0.9730565602558054
0.004817625975121231,0.9730565602558054
0.004817625975121231,0.9731613985427479
0.004828167826270293,0.9731613985427479
0.004828167826270293,0.9732138176862191
0.004849251528568416,0.9732138176862191
0.004849251528568416,0.9733710751166326
0.004891418933164663,0.9733710751166326
0.004891418933164663,0.973475913403575
0.004901960784313725,0.973475913403575
0.004901960784313725,0.9735807516905174
0.0049230444866118495,0.9735807516905174
0.0049230444866118495,0.9736331708339886
0.004933586337760911,0.9736331708339886
0.004933586337760911,0.9736855899774598
0.004944128188909973,0.9736855899774598
0.004944128188909973,0.973738009120931
0.004996837444655282,0.973738009120931
0.004996837444655282,0.9737904282644022
0.005007379295804343,0.9737904282644022
0.005007379295804343,0.9738952665513445
0.005060088551549652,0.9738952665513445
0.005060088551549652,0.9739476856948157
0.005070630402698714,0.9739476856948157
0.005070630402698714,0.9740001048382869
0.005081172253847775,0.9740001048382869
0.005081172253847775,0.9741049431252293
0.005091714104996837,0.9741049431252293
0.005091714104996837,0.9741573622687005
0.005112797807294961,0.9741573622687005
0.005112797807294961,0.9742097814121717
0.005133881509593085,0.9742097814121717
0.005133881509593085,0.9742622005556429
0.005154965211891208,0.9742622005556429
0.005154965211891208,0.9743146196991141
0.005176048914189332,0.9743146196991141
0.005176048914189332,0.9743670388425854
0.005186590765338394,0.9743670388425854
0.005186590765338394,0.9744194579860566
0.005197132616487455,0.9744194579860566
0.005197132616487455,0.9745767154164701
0.005218216318785579,0.9745767154164701
0.005218216318785579,0.9746815537034125
0.005249841872232764,0.9746815537034125
0.005249841872232764,0.9747339728468837
0.005260383723381826,0.9747339728468837
0.005260383723381826,0.9747863919903549
0.005292009276829011,0.9747863919903549
0.005292009276829011,0.9748388111338261
0.005355260383723382,0.9748388111338261
0.005355260383723382,0.9749436494207685
0.005407969639468691,0.9749436494207685
